url,source,crawl_date,company_name,company_position,company_size,job_detail_name,job_detail_full_time,job_detail_remote,job_detail_hybrid,job_detail_job_requirements_line,job_detail_year_of_exp,job_detail_job_level
https://topdev.vn/viec-lam/remote-freelance-3d-slam-engineer-ts030501-slam3d-talent-success-2032786,TopDev,2024-04-18 11:19:14,Talent Success,"Hồ Chí Minh, Thành phố Hồ Chí Minh",25-99,REMOTE | FREELANCE _ 3D SLAM Engineer _ TS030501-SLAM3D,False,True,False,['Ability to work independently and in a remote work environment.'],[],[]
https://topdev.vn/viec-lam/hanoi-senior-salesforce-developer-ts040402srsf-talent-success-2033023,TopDev,2024-04-18 11:19:18,Talent Success,"Hà Nội, Thành phố Hà Nội",25-99,Hanoi-Senior Salesforce Developer_TS040402SrSF,False,False,False,"['Có kinh nghiệm, hiểu biết sâu về lĩnh vực và nền tảng Salesforce (Ưu tiên ứng viên có chứng chỉ Salesforce Developer hoặc Salesforce Administrator); ', '+ 5 năm kinh nghiệm làm các dự án về Salesforce;', 'Có kinh nghiệm thực hiện dự án sử dụng Apex và Visualforce (Apex, Aura, LWC, Visualforce);', 'Có hiểu biết về Front-end với những ngôn ngữ lập trình như HTML, CSS, JavaScript, Jquery;', 'Có hiểu biết về Lightning design system, Design patterns;', 'Có kiến thức về data base như SQLServer, MySQL, MongoDB;', 'Có kinh nghiệm sử dụng Lightning Component Framework;', 'Có kinh nghiệm sử dụng các nền tảng quản lý dự án như Jira, Confluence;', 'Có hiểu biết, nắm bắt xu hướng mới nhất về kỹ thuật cũng như các công cụ phát triển;', 'Có kỹ năng quản lý team và làm việc nhóm;', 'Có thể giao tiếp tiếng Anh.', 'Điều kiện ưu tiên:', 'Ứng viên có chứng chỉ Salesforce Certified Platform Developer hoặc Salesforce Certified Platform App Builder;', 'Ứng viên có hiểu biết về những sản phẩn liên quan đến Salesforce như Sales Cloud, Marketing Cloud, Service Cloud, Commerce Cloud, v.v;', 'Ứng viên có hiểu biết về các phương pháp phát triển như Agile và Scrum;', 'Có kinh nghiệm về Salesforce Integration (REST hoặc SOAP API);', 'Có kinh nghiệm thực hiện công việc dựa trên Ticket (Task based Service request);', 'Có kinh nghiệm về data migration và data loading;', 'Có kinh nghiệm lead team thực hiện dự án liên quan đến Salesforce.']",['+ 5 năm kinh nghiệm làm các dự án về Salesforce;'],['senior']
https://topdev.vn/viec-lam/senior-web-developer-reactjs-nextjs-homebase-2032944,TopDev,2024-04-18 11:19:22,Homebase,"46-48 Tôn Thất Đạm, Phường Nguyễn Thái Bình, Quận 1, Thành phố Hồ Chí Minh",10-24,"Senior Web Developer (ReactJS, NextJS)",False,True,False,"['We are looking for candidates who have:', ""Bachelor's degree in Computer Science, Information Technology, or related field."", 'Minimum of 5 years of experience in front-end web development.', 'Strong portfolio demonstrating expertise in ReactJS, NextJS, Redux, TypeScript.', 'Proficiency with TailWindCSS, HTML, CSS3, SASS, Bootstrap 5, etc is a plus;', 'Proven track record of developing responsive web applications and working with cross-functional teams.', 'Solid understanding of web design principles and a keen eye for detail.', 'Experience with modern development tools and practices, including version control systems (e.g., Git), automated testing, and continuous integration/continuous deployment (CI/CD) pipelines.', 'Excellent problem-solving skills and the ability to work independently to research and implement new technologies.']",['Minimum of 5 years of experience in front-end web development.'],['senior']
https://topdev.vn/viec-lam/viettel-digital-service-vds-java-team-leader-backend-viettel-digital-2032947,TopDev,2024-04-18 11:19:25,Viettel Digital,"Tầng 44 - 45 Keangnam Landmark, Phường Mễ Trì, Quận Nam Từ Liêm, Thành phố Hà Nội",500-999,Viettel Digital Service (VDS) - Java Team Leader (Backend),False,False,False,"['Tốt nghiệp đại học loại Khá trở lên, chuyên ngành Công nghệ thông tin, Kỹ sư phần mềm. Đặc biệt ưu tiên các trường Học viện Công nghệ Bưu chính Viễn thông, Đại học Bách khoa Hà Nội,...', 'Ít nhất 05 năm kinh nghiệm phát triển các sản phẩm/dự án xây dựng bằng ngôn ngữ Java, trong đó có ít nhất 1 năm kinh nghiệm quản lý team', 'Thành thạo Java Core, các framework Java như EE, Spring, Struts, Hibernate ... và một số design pattern thông dụng', 'Tư duy về thiết kế hướng đối tượng và nắm vững kiến thức về cấu trúc dữ liệu và giải thuật, lập trình hướng đối tượng ...', 'Thành thạo SQL, PL/SQL, có kiến thức về các hệ quản trị cơ sở dữ liệu Oracle/MySQL, noSQL, có khả năng tối ưu CSDL', 'Ưu tiên có hiểu biết về nghiệp vụ tài chính, có kinh nghiệm về microservices, ham học hỏi tìm tòi sáng tạo cái mới']","['Ít nhất 05 năm kinh nghiệm phát triển các sản phẩm/dự án xây dựng bằng ngôn ngữ Java, trong đó có ít nhất 1 năm kinh nghiệm quản lý team']",[]
https://topdev.vn/viec-lam/viettel-telecom-r-d-engineer-viettel-group-2033020,TopDev,2024-04-18 11:19:30,Viettel Group,"Số 1 Giang Văn Minh, Phường Kim Mã, Quận Ba Đình, Thành phố Hà Nội",Hơn 1000,Viettel Telecom - R&D Engineer,False,False,False,"['Trình độ: Tốt nghiệp đại học loại khá trở lên các ngành Công nghệ thông tin, Kỹ thuật phần mềm hoặc các ngành liên quan', 'Trình độ tiếng Anh: chứng chỉ TOEIC, TOEFL hoặc IELTS tương đương với điểm TOEIC – 550 điểm trở lên.', 'Kinh nghiệm: Có trên 1 năm kinh nghiệm về thiết kế, phát triển và triển khai công nghệ phần mềm lõi', 'Kỹ năng', 'Có kiến thức chuyên sâu về 1 trong các công nghệ phần mềm lõi cho Truyền hình TV360. Gồm: Encoding, Streaming, Player; công nghệ microservice; Công nghệ mã hóa bảo mật cho ứng dụng truyền hình.', 'Có khả năng nghiên cứu và phát triển công nghệ thành sản phẩm phần mềm hoàn chỉnh để áp dụng cho sản phẩm TV360']","['Kinh nghiệm: Có trên 1 năm kinh nghiệm về thiết kế, phát triển và triển khai công nghệ phần mềm lõi']",[]
https://topdev.vn/viec-lam/qa-engineer-zoi-tech-sgn-2032943,TopDev,2024-04-18 11:19:37,ZOI.TECH SGN,"Tầng 5 & 6, Tòa nhà Queen , Số 49 Điện Biên Phủ, Phường Đa Kao, Quận 1, Thành phố Hồ Chí Minh",100-499,QA Engineer,False,False,False,"['Degree in Computer Science or related field', '3+ years of experience as a QA Engineer', 'Strong experience with cross-platform and cross-browser testing using LambdaTest', 'Strong experience in writing automated E2E tests using the Microsoft Playwright framework', 'Experience in regression testing of web and mobile applications', 'Proficiency with JIRA and TestMo', 'Excellent communication skills and ability to work in an international team environment', 'Fluent communication skills in English, written and spoken']",['3+ years of experience as a QA Engineer'],[]
https://topdev.vn/viec-lam/viettel-telecom-java-android-developer-viettel-group-2033019,TopDev,2024-04-18 11:19:41,Viettel Group,"Số 1 Giang Văn Minh, Phường Kim Mã, Quận Ba Đình, Thành phố Hà Nội",Hơn 1000,Viettel Telecom - Java Android Developer,False,False,False,"['Trình độ: Tốt nghiệp đại học loại khá trở lên các ngành Công nghệ thông tin, Kỹ thuật phần mềm hoặc các ngành liên quan', 'Trình độ tiếng Anh: chứng chỉ TOEIC, TOEFL hoặc IELTS tương đương với điểm TOEIC – 550 điểm trở lên.', 'Kinh nghiệm: Có trên 1 năm kinh nghiệm về thiết kế, phát triển và triển khai ứng dụng phần mềm trên nền tảng Android', 'Kỹ năng', 'Có khả năng phát triển 1 ứng dụng hoàn chỉnh trên nền tảng Android bằng ngôn ngữ lập trình Java', 'Có khả năng tối ưu hiệu năng dựa trên hiểu biết sâu về ngôn ngữ lập trình', 'Có kiến thức về cơ chế xác thực, mã hóa dữ liệu, cơ chế xử lý tuần tự, song song, đa luồng, đa tiến trình', 'Có hiểu biết về UI/UX của ứng dụng trên nền tảng android (mobile và smartTV)', 'Có khả năng triển khai ứng dụng lên kho ứng dụng Playstore, triển khai được theo môi trường test, enterprise, public.', 'Có hiểu biết về tối ưu kết quả tìm kiếm ứng dụng trên kho ứng dụng của Google (ASO)', 'Có hiểu biết và áp dụng thành thục quy trình phát triển phần mềm bằng phương pháp Agile']","['Kinh nghiệm: Có trên 1 năm kinh nghiệm về thiết kế, phát triển và triển khai ứng dụng phần mềm trên nền tảng Android']",[]
https://topdev.vn/viec-lam/vpbank-technology-young-talent-ngan-hang-tmcp-viet-nam-thinh-vuong-vpbank-2033021,TopDev,2024-04-18 11:19:44,Ngân hàng TMCP Việt Nam Thịnh Vượng (VPBank),"89 Láng Hạ, Phường Láng Hạ, Quận Đống Đa, Thành phố Hà Nội",Hơn 1000,VPBank Technology Young Talent,False,False,False,"['Sinh viên năm cuối, mới tốt nghiệp Đại học hoặc dưới 2 năm kinh nghiệm làm việc.', 'Tốt nghiệp loại Giỏi trở lên từ các trường ĐH trong và ngoài nước (ưu tiên các trường ĐH top đầu) với chuyên ngành Toán tin/Toán ứng dụng/Tin học/CNTT/Khoa học máy tính/Dữ liệu/Điện tử viễn thông/Ngân hàng/Kinh tế Quốc dân/Ngoại thương.', 'Tham gia Chương trình VPBank Hackathon 2024 (Ưu tiên các thành viên có thành tích cao từ cuộc thi)', 'Vượt qua bài test nghiệp vụ đầu vào dành cho đối tượng Young Talents.', 'Ưu tiên các ứng viên có thành tích cao trong các kỳ thi học thuật trong nước và Quốc tế hoặc Đạt các Chứng chỉ nghề nghiệp chuyên môn đặc thù về nghiệp vụ CNTT (CCNP, CCIE, Juniper, CheckPoint, F5, Fortigate, Citrix, ITL, ITSM, TOGAF, CISSP, CISM, PMP) hoặc ngôn ngữ phát triển CNTT cập nhật (Node.js, Python, Go, Java, pattern design, TCP/IP, Database,AI, ML), kỹ năng/Công nghệ thuộc xu thế (Network, WAN, SDWAN, LAN, ATM/CDM, DC/CR SQL, Oracle, Database, Cloud, Azure, GCP: EC2,EKS, ECS, RDS, Container, D/DNS, O365/Microsoft Exchange, PowerBI, VBA powershell, web/app java, devops, Embedding, Vector Store, LLM model, finetune, pretrain model như GPT, Bard, Vietnamese model... huggingface).', 'Kỹ năng giao tiếp tốt, tư duy logic tốt, có khả năng học hỏi nhanh, sáng tạo, có thói quen nghiên cứu tài liệu, cập nhật thông tin và xu thế công nghệ thường xuyên.', 'Có khả năng sử dụng tiếng Anh (nghe, nói, đọc, viết) thành thạo hoặc IELTS từ 6.5.', 'Trong trường hợp trúng tuyển, sau thời gian hoàn thành đào tạo cần cam kết thời gian công tác tối thiểu 2 năm tại Ngân hàng theo lộ trình phát triển.']","['Sinh viên năm cuối, mới tốt nghiệp Đại học hoặc dưới 2 năm kinh nghiệm làm việc.']",[]
https://topdev.vn/viec-lam/senior-java-developers-dek-technologies-2032926,TopDev,2024-04-18 11:19:47,DEK TECHNOLOGIES,"Số 9-11 Đường Đống Đa, Phường 02, Quận Tân Bình, Thành phố Hồ Chí Minh",500-999,Senior Java Developers,False,False,False,"['A University Qualification in Software Engineering or a related degree with:', '5+ years of experience Java development', 'Coding at high quality applying Clean Code, Design Patterns and SOLID principles.', 'Knowledge of DevOps practices and culture', 'Agile SCRUM/KANBAN experience', 'Spring (Core, Boot, Web, Data, AOP, Transaction Management)', 'Persistence tools and ORM (Hibernate, Querydsl, Spring JDBC template)', 'HTTP protocol, web services and best practices', 'Data Management tools (Relational/nonRelational/inMemory DBs, Message Brokers)', 'Dynamic infrastructure tools (Docker, Kubernetes, Cloud Service Provide)', 'Good English communication skills', 'Desired skills: ', 'Communication skills', 'Estimation and planning', 'Time management skills, embracing change', 'Sociable, proactive, team player', 'Fast learner', 'Ability to coach others.']",['5+ years of experience Java development'],['senior']
https://topdev.vn/viec-lam/viettel-digital-service-vds-kien-truc-su-giai-phap-solution-architect-viettel-digital-2032946,TopDev,2024-04-18 11:19:52,Viettel Digital,"Tầng 44 - 45 Keangnam Landmark, Phường Mễ Trì, Quận Nam Từ Liêm, Thành phố Hà Nội",500-999,Viettel Digital Service (VDS) - Kiến Trúc Sư Giải Pháp (Solution Architect),False,False,False,"['Tốt nghiệp đại học loại Khá trở lên, chuyên ngành Công nghệ thông tin, Kỹ sư phần mềm. Đặc biệt ưu tiên các trường Học viện Công nghệ Bưu chính Viễn thông, Đại học Bách khoa Hà Nội,...', 'Tiếng Anh: tương đương 650+ TOEIC trở lên', 'Có ít nhất 02 năm kinh nghiệm ở vị trí Solution Architect, Solution Design hoặc các vị trí tương đương, (ưu tiên kinh nghiệm thiết kế các hệ thống lớn, đặc biệt là các hệ thống tài chính)', 'Sở hữu ít nhất 03 năm kinh nghiệm Software Developer (ưu tiên các Developer sử dụng ngôn ngữ Java, JavaScript)', 'Yêu thích tìm hiểu công nghệ, cập nhật xu hướng công nghệ mới và có khả năng phân tích ứng dụng công nghệ trong các bài toán cụ thể', 'Hiểu biết và nắm vững quy trình phát triển phần mềm', 'Am hiểu các hệ điều hành và cơ sở dữ liệu khác nhau']","['Có ít nhất 02 năm kinh nghiệm ở vị trí Solution Architect, Solution Design hoặc các vị trí tương đương, (ưu tiên kinh nghiệm thiết kế các hệ thống lớn, đặc biệt là các hệ thống tài chính)', 'Sở hữu ít nhất 03 năm kinh nghiệm Software Developer (ưu tiên các Developer sử dụng ngôn ngữ Java, JavaScript)']",[]
https://topdev.vn/viec-lam/middle-senior-automation-tester-dek-technologies-2032927,TopDev,2024-04-18 11:19:55,DEK TECHNOLOGIES,"Số 9-11 Đường Đống Đa, Phường 02, Quận Tân Bình, Thành phố Hồ Chí Minh",500-999,[Middle/Senior] Automation Tester,False,False,False,"[' 3+ years of experience working in automation testing.', ' Experience in designing and implementing testing frameworks.', ' Automation testing experience in both front-end and back-end.', ' Good knowledge of BDD would be a plus.', ' Experience in Web Services/API automated testing.', ' Experience with REST testing tools.', ' Good knowledge in SQL would be a plus.', ' Knowledge with Azure/AWS DevOps pipelines to set up automated builds and enable CI/CD would be a plus.']",[' 3+ years of experience working in automation testing.'],['senior']
https://topdev.vn/viec-lam/vpbank-data-talent-ngan-hang-tmcp-viet-nam-thinh-vuong-vpbank-2033022,TopDev,2024-04-18 11:19:58,Ngân hàng TMCP Việt Nam Thịnh Vượng (VPBank),"89 Láng Hạ, Phường Láng Hạ, Quận Đống Đa, Thành phố Hà Nội",Hơn 1000,VPBank Data Talent,False,False,False,"['Tốt nghiệp Đại học hoặc cao hơn liên quan đến 1 trong các chuyên nghành toán, thống kê, kinh tế, ngân hàng, tài chính, khoa học máy tính, kỹ thuật phần mềm', 'Tối thiểu 2-3 năm kinh nghiệm làm việc trong lĩnh vực dữ liên quan đến 1 trong các chuyên môn phân tích dữ liệu, mô hình học máy, quản trị dữ liệu, quản lý dữ liệu, kiến trúc dữ liệu, vận hành nền tảng dữ liệu,….', 'Ưu tiên Có kiến thức về dữ liệu, nghiệp vụ tài chính ngân hàng', 'Thành thạo SQL, Excel và ngôn ngữ phân tích dữ liệu R hoặc Python', 'Ưu tiên ứng viên có kinh nghiệm với AWS cloud', 'Sẵn lòng học hỏi và tham gia vào các dự án công nghệ của VPBank…']","['Tối thiểu 2-3 năm kinh nghiệm làm việc trong lĩnh vực dữ liên quan đến 1 trong các chuyên môn phân tích dữ liệu, mô hình học máy, quản trị dữ liệu, quản lý dữ liệu, kiến trúc dữ liệu, vận hành nền tảng dữ liệu,….']",[]
https://topdev.vn/viec-lam/full-stack-developer-cong-ty-tnhh-posco-dx-viet-nam-2032896,TopDev,2024-04-18 11:19:34,CÔNG TY TNHH POSCO DX VIỆT NAM,"Tầng 6, Cobi Tower 1, 69 Hoàng Văn Thái, Phú Mỹ Hưng, Phường Tân Phú, Quận 7, Thành phố Hồ Chí Minh",25-99,Full-stack Developer,False,False,False,"['Required Qualifications:', ""At least Bachelor's or Engineer's Degree in Information Technology, Computer Science, or related fields"", 'Experience in Java and related technologies (JavaScript, Spring5, Spring Boot, J2EE, JSP, MSA, React, etc.)', 'At least 2+ years working experience as a Full-stack developer', 'English speaking priority', 'Preferred Qualifications:', 'Experience working with Cloud based technologies such as AWS, Azure, Google Cloud Platform is highly preferred.', 'Additional Experience in Python, Angular, MSA, C#, .net, etc.', 'Experience working with the following DB : Oracle, MySQL, PostgreSQL, MongoDB, MariaDB, MS SQL Server', 'Experience working with ERP(HR, Procurement, Finance), MES(Manufacturing Execution System for Smart Factory), SCM(Marketing)', 'Intention to improve the ability & try hard with positive thinking', 'Having good communication and problem-solving skill.', 'Good skill in Korean', 'Preferred Language: English']",['At least 2+ years working experience as a Full-stack developer'],[]
https://topdev.vn/viec-lam/salesforce-developer-megazone-vietnam-company-limited-2033025,TopDev,2024-04-18 11:20:01,Megazone Vietnam Company Limited,"Tầng 27 tòa Đông, Lotte Center Hà Nội, 54 Liễu Giai, Phường Cống Vị, Quận Ba Đình, Thành phố Hà Nội",25-99,Salesforce Developer,False,False,False,"['1. YÊU CẦU', 'Có kinh nghiệm, hiểu biết sâu về lĩnh vực và nền tảng Salesforce (Ưu tiên ứng viên có chứng chỉ Salesforce Developer hoặc Salesforce Administrator); ', '+ 5 năm kinh nghiệm làm các dự án về Salesforce;', 'Có kinh nghiệm thực hiện dự án sử dụng Apex và Visualforce (Apex, Aura, LWC,Visualforce);', 'Có hiểu biết về Front-end với những ngôn ngữ lập trình như HTML, CSS, JavaScript, Jquery;', 'Có hiểu biết về Lightning design system, Design patterns;', 'Có kiến thức về data base như SQLServer, MySQL, MongoDB;', 'Có kinh nghiệm sử dụng Lightning Component Framework;', 'Có kinh nghiệm sử dụng các nền tảng quản lý dự án như Jira, Confluence;', 'Có hiểu biết, nắm bắt xu hướng mới nhất về kỹ thuật cũng như các công cụ phát triển;', 'Có kỹ năng quản lý team và làm việc nhóm;', 'Có thể giao tiếp tiếng Anh.', '2. ĐIỀU KIỆN ƯU TIÊN', 'Ứng viên có chứng chỉ Salesforce Certified Platform Developer hoặc Salesforce Certified Platform App Builder;', 'Ứng viên có hiểu biết về những sản phẩn liên quan đến Salesforce như Sales Cloud, Marketing Cloud, Service Cloud, Commerce Cloud, v.v;', 'Ứng viên có hiểu biết về các phương pháp phát triển như Agile và Scrum;', 'Có kinh nghiệm về Salesforce Integration (REST hoặc SOAP API);', 'Có kinh nghiệm thực hiện công việc dựa trên Ticket (Task based Service request);', 'Có kinh nghiệm về data migration và data loading;', 'Có kinh nghiệm lead team thực hiện dự án liên quan đến Salesforce.']",['+ 5 năm kinh nghiệm làm các dự án về Salesforce;'],[]
https://topdev.vn/viec-lam/backend-engineer-java-one-mount-group-2033051,TopDev,2024-04-18 11:20:04,One Mount Group,"Tower 2 Times City, 458 Minh Khai, Phường Vĩnh Tuy, Quận Hai Bà Trưng, Thành phố Hà Nội",Hơn 1000,Backend Engineer (Java),False,False,False,"['Minimum 3 years of handson development experience in Java and its frameworks (Spring Framework, Spring boot)', 'Good knowledge of Data Structures and Algorithms', 'Expertise in SQL / NoSQL Databases (MySQL, PostgreSQL, MongoDB)', 'Experience with RESTful APIs, Microservices', 'Familiarity with Redis, Kafka', 'Experience with Docker/Kubernetes and Cloud Infrastructure is a plus', 'Experience with Agile or Scrum software development methodologies', 'Benefit and Perks:', 'Salary & Allowances', 'Competitive income with lunch allowance, 13 fixed months salary, performance bonus and gift on special occasion. ', 'Annual performance review: twice a year', 'Annual leave: 15 - 20 days/year, birthday leave and other leaves/public holidays in accordance with the Labor Law of Vietnam', 'Periodic medical checkup, Health/Social Insurances & PVI Insurance', 'Be provided with high performance laptop and screen', 'Career Growth', 'Opportunity to experience a great workplace where young & world-class talents work together passionately', 'Opportunity to promptly boost your capability by solving challenging issues of a big tech ecosystem. It’s worth your try.Very diverse offline and online seminars & workshop provided by company, supervisors, mentors and buddies', 'Clear and flexible career path', 'Be sponsored to study online courses and get certification. ', 'Working Environment', 'Modern and flexible Agile Office fully equipped with gaming, yoga, gym, lunch area, personal locker, open space... No dress code, just shine your way.', 'Learning culture, initiatives and proactive attitude are strongly encouraged at One Mount', 'Team building, company trip and monthly internal events', 'Công ty', 'One Mount Group', 'Ngành nghề', 'Dịch vụ doanh nghiệp', 'Quy mô công ty', 'Hơn 1000', 'Quốc tịch công ty', 'Vietnam', 'Về chúng tôi', 'One Mount Group được thành lập với tham vọng kiến tạo hệ sinh thái công nghệ lớn nhất Việt Nam, cung cấp các giải pháp và dịch vụ xuyên suốt chuỗi giá trị, từ lĩnh vực dịch vụ tài chính, phân phối, bất động sản và bán lẻ. Bắt đầu với VinShop, ứng dụng bán lẻ chuyên dụng giúp các chủ tiệm tạp hoá độc lập phát triển cửa hàng của họ thông qua công nghệ hỗ trợ quản lý chuỗi cung ứng và hàng tồn kho. VinID, siêu ứng dụng và hệ thống quản lý khách hàng thân thiết lớn nhất Việt Nam tích hợp nhiều chức năng như thanh toán, quản lý nhà ở, mua hàng, dịch vụ tài chính. Và OneHousing, nền tảng toàn diện cho mọi nhu cầu về nhà ở, hỗ trợ mua bán, đầu tư và các dịch vụ khác liên quan đến bất động sản.', 'đọc thêm', 'Xem công ty', 'Việc làm tại One Mount Group', 'Fresh Software Engineer (Fresh Geeks 2024)', 'Java', 'Tester', 'ReactJS', 'Product Owner (VinID)', 'Product Manager', 'Product', 'Product Owner']","['Minimum 3 years of handson development experience in Java and its frameworks (Spring Framework, Spring boot)', 'Annual performance review: twice a year', 'Annual leave: 15 - 20 days/year, birthday leave and other leaves/public holidays in accordance with the Labor Law of Vietnam']",[]
https://topdev.vn/viec-lam/fresher-junior-senior-c-developer-dts-software-viet-nam-2033054,TopDev,2024-04-18 11:20:08,DTS Software Viet Nam,"Số 266 Đường Đội Cấn, Phường Liễu Giai, Quận Ba Đình, Thành phố Hà Nội",100-499,Fresher/Junior - Senior C++ Developer,False,False,False,"['Ứng viên có kinh nghiệm từ 1 năm trở lên về ngôn ngữ C++, chấp nhận ứng viên mới ra trường đã có kinh nghiệm, chấp nhận ứng viên trái ngành (điện, điện tử, tự động hóa) nắm vững kiến thức và kinh nghiệm về lập trình.', 'Ưu tiên ứng viên biết tiếng Nhật và có kinh nghiệm làm việc cho công ty/ dự án Nhật.']",[],"['fresher', 'junior', 'senior']"
https://topdev.vn/viec-lam/business-analyst-korean-speaking-megazone-vietnam-company-limited-2033026,TopDev,2024-04-18 11:20:12,Megazone Vietnam Company Limited,"Tầng 27 tòa Đông, Lotte Center Hà Nội, 54 Liễu Giai, Phường Cống Vị, Quận Ba Đình, Thành phố Hà Nội",25-99,Business Analyst (Korean speaking),False,False,False,"['Thành thạo 4 kỹ năng nghe, nói, đọc, viết tiếng Hàn. Ưu tiên ứng viên giao tiếp được cả tiếng Anh (mức trung bình);', 'Ứng viên có trên 7 năm kinh nghiệm làm việc ở vị trí BA hoặc IT Comtor;', 'Ứng viên có trên 7 năm làm việc trực tiếp với người Hàn Quốc;', 'Có kinh nghiệm tham gia các dự án cộng tác (Solution based SI/SM project or ITO project);', 'Có kinh nghiệm tham gia các dự án Platform-based  (Enterprise solution) Ex. CRM lives Salesforce, v.v;', 'Có kỹ năng quản lý resource và workload;', 'Có kỹ năng điều phối lịch trình và quản lý tiến độ dự án (Dựa trên Road map);', 'Có kinh nghiệm sử dụng các hệ thống quản lý dự án như Jira, v.v.']",['Ứng viên có trên 7 năm kinh nghiệm làm việc ở vị trí BA hoặc IT Comtor;'],[]
https://topdev.vn/viec-lam/it-servicenow-developer-ngan-hang-a-chau-acb-2032719,TopDev,2024-04-18 11:20:15,NGÂN HÀNG Á CHÂU (ACB),"444 Cách Mạng Tháng Tám, Phường 11, Quận 3, Thành phố Hồ Chí Minh",Hơn 1000,IT ServiceNow Developer,False,False,False,"['Experience in ServiceNow development from 2-5 years.', 'Proficient in using JavaScript, HTML, CSS.', 'Experience with ServiceNow development tools, including ServiceNow APIs and GlideScript.', 'Have knowledge of IT service management processes and ITIL framework.', 'Experience with ITSM modules such as Incident Management,', 'Problem Management, Change Management, Service Catalog, and Service Level Management.', 'Analytical and problem-solving skills, effective communication and collaboration with functional groups and stakeholders.', 'What we offer:', 'Working time: Mon-Fri, flexible working time', 'Very attractive salary and performance bonus.', 'Opportunities to work with global vendors from different cultures', 'Premium Healthcare insurance for employee and family (spouse/children)', 'Annual Health check-up, Birthday gift', 'External and Internal Training Opportunities', 'Working device provided', 'Other activities: annual company trip, year-end party, exciting engagement events, coaching opportunities, etc.', 'Annual Salary Review & Promotion']","['Experience in ServiceNow development from 2-5 years.', 'Other activities: annual company trip, year-end party, exciting engagement events, coaching opportunities, etc.']",[]
https://topdev.vn/viec-lam/senior-software-developer-ruby-on-rails-php-python-cong-ty-tnhh-chasqui-viet-nam-2032707,TopDev,2024-04-18 11:20:19,CÔNG TY TNHH CHASQUI VIỆT NAM,"Tòa nhà AT, Số 9, Ngõ 7, Đường Lê Đức Thọ, Phường Mỹ Đình 2, Quận Nam Từ Liêm, Thành phố Hà Nội",Dưới 10,Senior Software Developer (Ruby On Rails/PHP/Python),False,False,False,"['Bằng Cử nhân về CNTT / Khoa học Máy tính.', 'Có từ 5 năm kinh nghiệm lập trình trở lên với Ruby on rails hoặc Có kinh nghiệm với Laravel (PHP), Django (Python), Fuel PHP', 'Khả năng viết code và maintenance code.', 'Thành thạo với các công cụ như Git, Github, Gitlab …', 'Hiểu biết tốt về các công nghệ front-end là điểm cộng', 'Nice to have:', 'Có khả năng làm việc độc lập và làm việc theo nhóm, làm việc ở cường độ cao và chịu áp lực tốt; có tư duy logic, tự học hỏi công nghệ mới nhanh; chủ động và sáng tạo trong công việc.', 'Ham học hỏi, không ngại học hỏi tìm hiểu thêm về 1 framework/ ngôn ngữ khác (nếu dự án cần)', 'Giao tiếp rành mạch, rõ ràng', 'Ưu tiên biết tiếng Anh, Tiếng Nhật', 'Có kinh nghiệm leader là một lợi thế']","['Có từ 5 năm kinh nghiệm lập trình trở lên với Ruby on rails hoặc Có kinh nghiệm với Laravel (PHP), Django (Python), Fuel PHP']",['senior']
https://topdev.vn/viec-lam/fullstack-ruby-on-rails-developer-tech-apollo-2033012,TopDev,2024-04-18 11:20:23,Tech Apollo,"107/15 Trương Định, Phường Võ Thị Sáu, Quận 3, Thành phố Hồ Chí Minh",10-24,Fullstack Ruby On Rails Developer,False,False,False,"['MUST HAVE', 'Experience with Ruby on Rails: at least 2 years', 'Good understanding of Ruby programming language and Rails framework', 'Solid understanding of object-oriented programming.', 'Front-end experience such as HTML, JavaScript, CSS, jQuery and React JS.', 'Experience with Git.', 'Experience with RESTful API.', 'Experience with relational databases (Postgres is a plus).', 'NICE TO HAVE', 'Experience Stimulus JS is a plus.', 'English is a big advantage (at least reading).', 'Experience with deploying applications on cloud such as Amazon EC2, DigitalOcean.', 'Able to work independently.']",['Experience with Ruby on Rails: at least 2 years'],[]
https://topdev.vn/viec-lam/it-comtor-japanese-cloud-nine-solutions-2032778,TopDev,2024-04-18 11:20:26,Cloud Nine Solutions,"Lầu 5, Tòa nhà Scetpa, 19A Cộng Hòa, Phường 12, Quận Tân Bình, Thành phố Hồ Chí Minh",100-499,IT Comtor (Japanese),False,False,False,"['Bắt buộc:', 'Có kinh nghiệm làm IT Comter trong dự án ít nhất 03 năm', 'Có kinh nghiệm làm việc với các công cụ GIT, SVN, redmine', 'Có khả năng nắm bắt được yêu cầu hệ thống nhanh, và thiết kế hoặc truyền đạt yêu cầu', 'Có khả năng học hỏi nhanh, nắm bắt nhanh các công việc quản lý dự án', 'Japanese tương đương N2 level hoặc cao hơn', 'English skills: có khả năng đọc hiểu viết tiếng Anh kỹ thuật.', 'Ưu tiên:', 'Có thể đi onsite Nhật Bản ngắn hạn hoặc dài hạn.', 'Có kinh nghiệm quản lý dự án với khách hàng Nhật là một lợi thế lớn']",[],[]
